iter	RMSE
192	0.001852240312
193	0.001846872333
194	0.001839689329
195	0.001835580485
196	0.001831686699
197	0.001830153838
198	0.001827352014
199	0.00182180901
200	0.001816957899
201	0.001812053029
202	0.001807481894
203	0.001802502175
204	0.001799078237
205	0.001795026707
206	0.001790579588
207	0.001787010629
208	0.001780993834
209	0.001777179246
210	0.001772096948
211	0.001767625817
212	0.001764373891
213	0.001758012491
214	0.001754316553
215	0.001749884756
216	0.001744639957
217	0.001738534077
218	0.001736537945
219	0.001732803607
220	0.001728788634
221	0.001723135817
222	0.001719090012
223	0.001716787814
224	0.001711992909
225	0.001704030932
226	0.001699884147
227	0.001695216795
228	0.001691411264
229	0.001687907552
230	0.001683697584
231	0.001680806712
232	0.001678131097
233	0.001676929793
234	0.00167378573
235	0.001668485672
236	0.001664918135
237	0.001660226299
238	0.001657166264
239	0.001655727472
240	0.001652492721
241	0.001649315591
242	0.001647743412
243	0.001644251727
244	0.001638871378
245	0.001636139703
246	0.00163341063
247	0.001627652276
248	0.00162433818
249	0.001621515322
250	0.001615554388
251	0.001612296047
252	0.001610005593
253	0.001607334284
254	0.001604335785
255	0.001600190757
256	0.00159718436
257	0.001593077335
258	0.00159005954
259	0.001587277984
260	0.001580960251
261	0.001578675623
262	0.001575939293
263	0.001570511079
264	0.001565814184
265	0.001561482475
266	0.001559710614
267	0.001556837641
268	0.001555497353
269	0.001552140309
270	0.00154964316
271	0.001546265217
272	0.001545712088
273	0.00154208773
274	0.001537568503
275	0.001534768198
276	0.001533245188
277	0.001531991529
278	0.001531140194
279	0.00152650042
280	0.001521248798
281	0.001520407995
282	0.001516132999
283	0.001513153323
284	0.001508576932
285	0.001505817284
286	0.001501542662
287	0.001497206873
288	0.001494256702
289	0.001488949109
290	0.001486718541
291	0.001482341123
292	0.001481865852
293	0.001479624344
294	0.001479147236
295	0.001476551801
296	0.001471876383
297	0.001471073524
298	0.001470358206
299	0.001469949526
300	0.001467932303
301	0.001467563966
302	0.001460740628
303	0.001459826843
304	0.001459517829
305	0.001459102149
306	0.001455403441
307	0.001454783074
308	0.001454497072
309	0.001453702802
310	0.001451110886
311	0.001448881909
312	0.001446781509
313	0.001446460191
314	0.00144608693
315	0.001443320134
316	0.001441345849
317	0.001439583163
318	0.001437096323
319	0.001436429171
320	0.001433205911
321	0.001429495924
322	0.001429215364
323	0.001422971952
324	0.001418082275
325	0.001415832027
326	0.001413919393
327	0.001409997929
328	0.001407293465
329	0.001404607127
330	0.001404354833
331	0.001404156623
332	0.001400504812
333	0.001398164468
334	0.001396376005
335	0.001395059173
336	0.001392390347
337	0.00138900909
338	0.001385670867
339	0.001382428392
340	0.001380698062
341	0.001375197358
342	0.001372859566
343	0.001368967854
344	0.001367142569
345	0.001364444025
346	0.00136110769
347	0.001359404283
348	0.001356504974
349	0.001354267639
350	0.001352434453
351	0.001347569354
352	0.001345768383
353	0.001342708965
354	0.00134034043
355	0.001337592745
356	0.001335984957
357	0.001332292155
358	0.001331640233
359	0.001328842538
360	0.001324678384
361	0.001321829067
362	0.001319480297
363	0.001317058609
364	0.001314353678
365	0.001311824394
366	0.001307897805
367	0.001305884264
368	0.001305335314
369	0.001301167169
370	0.001299104939
371	0.001295993288
372	0.001293384181
373	0.001290536879
374	0.001287198798
375	0.001284876659
376	0.001283586955
377	0.001280905025
378	0.001278379348
379	0.00127582591
380	0.001273650122
381	0.001271513822
382	0.001269748679
383	0.001266190383
384	0.001263657047
385	0.001261473817
386	0.001259521009
387	0.001258281783
388	0.001257681662
389	0.001255131642
390	0.001253063936
391	0.001250567031
392	0.001248045125
393	0.001246264263
394	0.001244821348
395	0.001242346955
396	0.001239452343
397	0.001237678011
398	0.001233509767
399	0.001232055972
400	0.001230113091
401	0.001226322038
402	0.001224244564
403	0.001220947807
404	0.001216880212
405	0.001214848749
406	0.001213854712
407	0.001211047835
408	0.001209276455
409	0.00120852765
410	0.001207229494
411	0.001205568092
412	0.001203522619
413	0.001199885
414	0.001198181155
415	0.001196148784
416	0.001192929663
417	0.001190786754
418	0.001187666593
419	0.001185014407
420	0.001182824089
421	0.001180677548
422	0.001180379959
423	0.001177935743
424	0.001175428092
425	0.001173899872
426	0.001173109356
427	0.001170926214
428	0.00116964699
429	0.001166001143
430	0.001164424963
431	0.001161316079
432	0.001157917791
433	0.001153936069
434	0.001152579743
435	0.001150295711
436	0.001147756975
437	0.001144949172
438	0.001144551642
439	0.001143083844
440	0.001140884306
441	0.001139417987
442	0.001137271881
443	0.001136962051
444	0.001134019216
445	0.001133228082
446	0.001132982217
447	0.001129997491
448	0.001129478856
449	0.001127247379
450	0.001126560136
451	0.001125669969
452	0.00112392662
453	0.001121217937
454	0.001120523864
455	0.00111807876
456	0.001117093626
457	0.001115081874
458	0.001113876642
459	0.001113580743
460	0.001111720659
461	0.001110169228
462	0.001108413985
463	0.001105484697
464	0.001102674027
465	0.001101782179
466	0.001100590082
467	0.001098572518
468	0.001098073863
469	0.001096521442
470	0.001095070664
471	0.001093606051
472	0.001092044866
473	0.001091480902
474	0.001090131864
475	0.001087855492
476	0.001086651755
477	0.001085133324
478	0.001084005659
479	0.001081433066
480	0.001078975967
481	0.001076873073
482	0.001075710273
483	0.001073252162
484	0.001070788197
485	0.001068319271
486	0.001065819008
487	0.001064643541
488	0.001063366692
489	0.001061928931
490	0.001061641907
491	0.001059364858
492	0.00105872396
493	0.001057058866
494	0.001055658398
495	0.001053054021
496	0.001052367923
497	0.001050926536
498	0.001049307635
499	0.001048966552
500	0.001047988427
501	0.001047712945
502	0.00104591908
503	0.00104559107
504	0.001045334792
505	0.001044873372
506	0.00104478756
507	0.001042689873
508	0.001040943976
509	0.001039546746
510	0.001039182019
511	0.001037102917
512	0.001036028823
513	0.00103577496
514	0.001035317683
515	0.001033288328
516	0.001032775245
517	0.001031311758
518	0.001030302428
519	0.001029068301
520	0.001026790831
521	0.00102475619
522	0.001022536937
523	0.001020778425
524	0.001019935205
525	0.001017874511
526	0.001014260911
527	0.001012997397
528	0.001011920885
529	0.001010518669
530	0.001008733017
531	0.001007520713
532	0.001007273539
533	0.001007030893
534	0.001003740435
535	0.001003371696
536	0.001000972285
537	0.0009984091248
538	0.0009962749425
539	0.0009950040322
540	0.0009940514454
541	0.0009919965489
542	0.0009914813636
543	0.0009884934113
544	0.0009867840773
545	0.0009855564441
546	0.0009835120118
547	0.0009823224071
548	0.0009797565723
549	0.0009794227056
550	0.0009788553104
551	0.0009784779636
552	0.0009768852867
553	0.0009756773456
554	0.0009739811741
555	0.0009736359528
556	0.000973415179
557	0.0009719713493
558	0.0009697303085
559	0.000967966117
560	0.0009672550217
561	0.0009660455121
562	0.0009642652504
563	0.0009627229979
564	0.0009611676783
565	0.0009598348882
566	0.0009587848377
567	0.0009584186795
568	0.000957075566
569	0.0009560027341
570	0.0009546954114
571	0.0009528492463
572	0.0009513462661
573	0.0009490976935
574	0.0009473123412
575	0.0009454324916
576	0.0009444713634
577	0.0009422236362
578	0.0009412220239
579	0.0009406696592
580	0.0009382974635
581	0.0009380566298
582	0.0009365826096
583	0.000935371955
584	0.0009350451919
585	0.0009327542832
586	0.0009326067835
587	0.0009318224506
588	0.0009312878224
589	0.0009296018451
590	0.000928426217
591	0.0009266483757
592	0.0009257255907
593	0.0009253688367
594	0.0009240068057
595	0.0009225825364
596	0.000921646586
597	0.0009194713053
598	0.0009189933596
599	0.0009183958644
600	0.0009162899621
601	0.0009146815097
602	0.0009131752401
603	0.000912091018
604	0.0009110838298
605	0.0009100389677
606	0.0009089610557
607	0.0009071592691
608	0.0009058121768
609	0.0009054084522
610	0.0009044542507
611	0.0009039282565
612	0.0009034289278
613	0.0009019633168
614	0.0009003510106
615	0.0008992886723
616	0.0008983167311
617	0.000897132717
618	0.00089687635
619	0.0008952430352
620	0.0008950053209
621	0.0008934796175
622	0.0008933347261
623	0.0008916533643
624	0.000891217982
625	0.0008904372334
626	0.0008896315576
627	0.0008887758601
628	0.0008879469106
629	0.0008876102977
630	0.0008861126237
631	0.0008859076364
632	0.0008830838431
633	0.0008821563958
634	0.0008812033002
635	0.000880614894
636	0.0008795860529
637	0.0008777709162
638	0.0008766321214
639	0.0008750751311
640	0.0008741754492
641	0.0008732525486
642	0.0008706090612
643	0.0008703622184
644	0.0008682831645
645	0.0008662495659
646	0.0008655198526
647	0.0008651237287
648	0.0008637085221
649	0.0008623442908
650	0.0008614723158
651	0.0008608780941
652	0.0008595781189
653	0.0008574289034
654	0.0008555716797
655	0.0008526123701
656	0.0008512312181
657	0.0008503917508
658	0.0008492406755
659	0.000847462477
660	0.0008470758845
661	0.0008457377895
662	0.0008441770894
663	0.0008431153211
664	0.0008418551824
665	0.0008400322723
666	0.0008396549131
667	0.0008394629229
668	0.000838783513
669	0.0008383964969
670	0.0008379156496
671	0.0008361304012
672	0.0008355368928
673	0.0008342405019
674	0.000833380236
675	0.0008326345749
676	0.0008320862987
677	0.000831358849
678	0.0008299288032
679	0.0008289742384
680	0.0008277667223
681	0.0008270339687
682	0.0008260206078
683	0.0008253892603
684	0.0008239637369
685	0.0008231554946
686	0.0008228353778
687	0.000822399805
688	0.0008218412859
689	0.0008207062273
690	0.0008193151166
691	0.0008189600065
692	0.00081771163
693	0.0008166025054
694	0.0008161712898
695	0.0008140572602
696	0.0008133217785
697	0.0008112651864
698	0.0008099867474
699	0.0008088918565
700	0.0008082564463
701	0.0008076341917
702	0.0008070373119
703	0.0008061660018
704	0.0008052422805
705	0.0008035618035
706	0.000801882422
707	0.0008014292245
708	0.0008001510567
709	0.000798789786
710	0.0007976743654
711	0.0007965649145
712	0.0007953863139
713	0.0007937753095
714	0.0007930274523
715	0.0007927136423
716	0.0007916931339
717	0.0007902544421
718	0.0007894597425
719	0.0007887556407
720	0.0007875671164
721	0.0007862149817
722	0.0007852245935
723	0.0007844021133
724	0.0007831753653
725	0.0007819177438
726	0.0007806891044
727	0.0007785613665
728	0.0007778926933
729	0.0007767900253
730	0.0007763160813
731	0.0007750089106
732	0.0007736078098
733	0.0007722508037
734	0.0007716419113
735	0.0007706352184
736	0.0007688644863
737	0.0007682513131
738	0.000767217926
739	0.0007661007804
740	0.0007645935366
741	0.0007640040663
742	0.0007627732304
743	0.0007614911851
744	0.0007604497589
745	0.0007598225473
746	0.0007590144048
747	0.0007579871508
748	0.0007576119503
749	0.0007565186155
750	0.0007552491106
751	0.000754690782
752	0.0007530203503
753	0.0007525475923
754	0.0007519408798
755	0.0007508891944
756	0.0007502927783
757	0.0007497089195
758	0.0007490992103
759	0.0007480500906
760	0.0007466258648
761	0.0007459011883
762	0.0007450027995
763	0.000744529981
764	0.0007439587873
765	0.0007429960946
766	0.0007424375707
767	0.0007417558408
768	0.0007406164372
769	0.0007397840895
770	0.0007388121631
771	0.0007376513553
772	0.0007364283511
773	0.0007352721714
774	0.0007347273939
775	0.0007334121697
776	0.000733045248
777	0.0007319842581
778	0.0007317761217
779	0.0007315109915
780	0.0007300606725
781	0.0007298163286
782	0.0007284914779
783	0.0007282411881
784	0.0007272238411
785	0.0007250129501
786	0.0007241884531
787	0.0007228872363
788	0.0007217465682
789	0.0007212133094
790	0.0007203278685
791	0.0007196906127
792	0.0007192991984
793	0.0007182193779
794	0.0007179727165
795	0.0007170407355
796	0.0007157038283
797	0.0007146635137
798	0.000713743045
799	0.0007126432105
800	0.0007123583491
801	0.0007120636314
802	0.000711171543
803	0.0007107051869
804	0.0007086239936
805	0.000707320769
806	0.0007070339141
807	0.0007065033711
808	0.0007055071244
809	0.0007043121219
810	0.0007029434152
811	0.000702742092
812	0.0007018576069
813	0.000701502354
814	0.0007005501339
815	0.0006998191153
816	0.0006994438042
817	0.0006984704172
818	0.0006982595186
819	0.0006971129017
820	0.0006962189167
821	0.0006956402347
822	0.0006948222116
823	0.0006942334343
824	0.0006939244041
825	0.0006925894752
826	0.0006917877287
827	0.0006913612295
828	0.0006908683618
829	0.0006900248823
830	0.0006890387798
831	0.0006884709832
832	0.0006882552877
833	0.0006875997506
834	0.0006871034381
835	0.0006866980365
836	0.0006861880041
837	0.0006859188728
838	0.0006849503207
839	0.0006841765245
840	0.0006835296278
841	0.0006823913132
842	0.0006816129447
843	0.0006808197426
844	0.0006798985155
845	0.0006784655755
846	0.000678009181
847	0.0006769870936
848	0.0006757427015
849	0.0006747205135
850	0.0006737988939
851	0.0006734996231
852	0.0006730119656
853	0.00067226846
854	0.0006703854393
855	0.0006697544765
856	0.0006690047139
857	0.0006678010157
858	0.0006670606627
859	0.0006656145555
860	0.0006646429728
861	0.0006636270707
862	0.0006626529345
863	0.0006617727679
864	0.0006609198525
865	0.00066003731
866	0.000658821032
867	0.000657972758
868	0.0006571464342
869	0.0006554989136
870	0.0006543584685
871	0.0006541043676
872	0.0006535145274
873	0.000653102376
874	0.000652903844
875	0.0006527238599
876	0.0006521414446
877	0.0006512261721
878	0.0006506079268
879	0.0006497528495
880	0.0006494947761
881	0.0006488869454
882	0.0006479675801
883	0.0006472843551
884	0.0006470630258
885	0.0006468298842
886	0.0006459800865
887	0.0006451694664
888	0.00064493929
889	0.0006438610513
890	0.0006436317083
891	0.0006434843375
892	0.0006428578759
893	0.0006423363884
894	0.0006416872607
895	0.0006410075606
896	0.0006402450324
897	0.0006399988048
898	0.0006396653488
899	0.0006389437528
900	0.0006382019075
901	0.0006376992459
902	0.0006370076417
903	0.0006366529134
904	0.0006358708024
905	0.0006350568889
906	0.0006329557292
907	0.0006322676652
908	0.000631076089
909	0.0006305769993
910	0.0006296193082
911	0.0006276416083
912	0.00062750912
913	0.000626246028
914	0.0006254114922
915	0.0006246917515
916	0.0006237163455
917	0.0006232549822
918	0.0006230284763
919	0.0006224640807
920	0.0006219770245
921	0.0006215479854
922	0.0006207987609
923	0.0006195687363
924	0.0006189816926
925	0.0006187656235
926	0.000618580469
927	0.0006182799658
928	0.0006175850939
929	0.0006169652662
930	0.0006162644062
931	0.0006157620765
932	0.0006156338238
933	0.0006148010824
934	0.0006144677779
935	0.0006133847991
936	0.0006125909107
937	0.0006116755532
938	0.000610718497
939	0.0006095153842
940	0.0006089920092
941	0.0006087848188
942	0.0006081582657
943	0.0006071195059
944	0.000606235208
945	0.0006059571069
946	0.0006058876087
947	0.0006050768894
948	0.000604328729
949	0.0006038060437
950	0.0006031854654
951	0.0006024505582
952	0.0006022981839
953	0.0006020825892
954	0.0006016029504
955	0.0006007505299
956	0.0005999921437
957	0.0005995592485
958	0.000599048433
959	0.0005988544848
960	0.0005987295741
961	0.0005981127531
962	0.0005975041195
963	0.0005972265787
964	0.0005966142184
965	0.000596084876
966	0.0005951505894
967	0.0005948220454
968	0.0005937115994
969	0.0005929483089
970	0.0005919164907
971	0.0005907581519
972	0.0005904403554
973	0.0005900604366
974	0.0005893192649
975	0.0005885020713
976	0.0005882709386
977	0.0005877193605
978	0.0005871128813
979	0.0005862159516
980	0.0005861151055
981	0.000585850697
982	0.0005854269173
983	0.0005847996639
984	0.000584145157
985	0.0005838409788
986	0.0005827383711
987	0.0005824272163
988	0.0005819179801
989	0.0005810533225
990	0.0005804901419
991	0.0005797964269
992	0.0005794948371
993	0.000578560627
994	0.0005782964525
995	0.0005779504581
996	0.000577707765
997	0.0005772452923
998	0.0005770564752
999	0.0005768120712
